as_of,market,barrio,bedroom_bucket,furnished_mode,price_band,band_lo_usd,band_hi_usd,n_active,arrivals_30d,left_market_30d,fast_exits_30d,median_days_listed_km,exited_median_days,n_events
2026-08-20,buenos-aires,Villa Santa Rita,1,n,2,466.90,546.63,4,8,20,4,24.00,30.00,53
2026-08-20,buenos-aires,Villa Santa Rita,1,n,3,546.63,616.44,2,3,16,2,21.00,33.50,49
2026-08-20,buenos-aires,Villa Santa Rita,1,n,4,616.44,,3,3,14,2,23.00,33.00,49
2026-08-20,buenos-aires,Villa Santa Rita,1,u,0,,,33,62,18,8,27.00,25.00,69
2026-08-20,buenos-aires,Villa Santa Rita,2,a,0,,,25,46,56,12,25.00,29.00,175
2026-08-20,buenos-aires,Villa Santa Rita,2,a,1,,649.35,6,9,14,2,26.00,37.50,46
2026-08-20,buenos-aires,Villa Santa Rita,2,a,2,649.35,753.43,4,8,8,4,17.00,25.00,47
2026-08-20,buenos-aires,Villa Santa Rita,2,a,3,753.43,893.20,8,16,15,2,30.00,33.00,39
2026-08-20,buenos-aires,Villa Santa Rita,2,a,4,893.20,,7,13,19,4,27.00,28.00,42
2026-08-20,buenos-aires,Villa Santa Rita,2,n,0,,,13,18,49,6,25.00,30.00,146
2026-08-20,buenos-aires,Villa Santa Rita,2,n,1,,646.85,3,3,13,1,28.00,40.00,38
2026-08-20,buenos-aires,Villa Santa Rita,2,n,2,646.85,739.55,1,3,6,3,17.00,24.00,38
2026-08-20,buenos-aires,Villa Santa Rita,2,n,3,739.55,892.60,6,7,14,1,29.00,33.50,36
2026-08-20,buenos-aires,Villa Santa Rita,2,n,4,892.60,,3,5,16,1,28.00,28.50,33
2026-08-20,buenos-aires,Villa Santa Rita,2,u,0,,,12,28,7,6,23.00,23.00,26
2026-08-20,buenos-aires,Villa Santa Rita,3,a,0,,,21,29,18,6,32.00,35.50,54
2026-08-20,buenos-aires,Villa Santa Rita,3,n,0,,,10,8,9,1,31.00,41.00,30
2026-08-20,buenos-aires,Villa Santa Rita,3,u,0,,,10,20,8,5,57.00,19.00,22
2026-08-20,buenos-aires,Villa Santa Rita,4,a,0,,,5,10,6,2,24.00,43.50,26
2026-08-20,buenos-aires,Villa Soldati,-1,a,0,,,13,20,30,5,23.00,41.00,69
2026-08-20,buenos-aires,Villa Soldati,1,a,0,,,3,3,7,0,18.00,18.00,20
2026-08-20,buenos-aires,Villa Soldati,2,a,0,,,5,9,13,2,28.00,41.00,26
2026-08-20,buenos-aires,Villa Soldati,2,n,0,,,1,2,12,1,28.00,41.00,20
2026-08-20,buenos-aires,Villa Urquiza,-1,a,0,,,1688,1974,1746,751,22.00,16.00,6020
2026-08-20,buenos-aires,Villa Urquiza,0,a,0,,,607,694,620,259,22.00,17.00,2056
2026-08-20,buenos-aires,Villa Urquiza,0,a,1,,434.49,121,175,188,81,21.00,15.00,510
2026-08-20,buenos-aires,Villa Urquiza,0,a,2,434.49,496.69,151,179,163,68,21.00,16.00,516
2026-08-20,buenos-aires,Villa Urquiza,0,a,3,496.69,571.43,148,164,122,55,22.00,19.00,511
2026-08-20,buenos-aires,Villa Urquiza,0,a,4,571.43,,174,174,147,55,27.00,21.00,503
2026-08-20,buenos-aires,Villa Urquiza,0,f,0,,,134,132,129,53,23.00,18.00,511
2026-08-20,buenos-aires,Villa Urquiza,0,f,1,,510.71,14,21,30,10,18.00,19.50,126
2026-08-20,buenos-aires,Villa Urquiza,0,f,2,510.71,585.11,26,30,31,14,24.00,22.00,126
2026-08-20,buenos-aires,Villa Urquiza,0,f,3,585.11,650.00,50,47,30,13,26.00,21.50,135
2026-08-20,buenos-aires,Villa Urquiza,0,f,4,650.00,,35,34,38,16,25.00,12.50,115
2026-08-20,buenos-aires,Villa Urquiza,0,n,0,,,382,468,400,174,21.00,15.00,1270
2026-08-20,buenos-aires,Villa Urquiza,0,n,1,,417.53,75,113,121,54,20.00,13.00,318
2026-08-20,buenos-aires,Villa Urquiza,0,n,2,417.53,473.69,104,117,106,40,25.00,16.50,313
2026-08-20,buenos-aires,Villa Urquiza,0,n,3,473.69,520.04,98,112,89,40,21.00,15.00,318
2026-08-20,buenos-aires,Villa Urquiza,0,n,4,520.04,,104,126,84,40,22.00,13.50,319
2026-08-20,buenos-aires,Villa Urquiza,0,u,0,,,91,94,91,32,28.00,23.00,275
2026-08-20,buenos-aires,Villa Urquiza,0,u,1,,448.05,13,26,26,14,19.00,13.00,68
2026-08-20,buenos-aires,Villa Urquiza,0,u,2,448.05,510.82,24,28,24,11,23.00,17.00,69
2026-08-20,buenos-aires,Villa Urquiza,0,u,3,510.82,596.72,19,17,20,4,25.00,25.00,68
2026-08-20,buenos-aires,Villa Urquiza,0,u,4,596.72,,32,21,21,3,56.00,51.00,65
2026-08-20,buenos-aires,Villa Urquiza,1,a,0,,,658,796,711,308,20.00,15.00,2512
2026-08-20,buenos-aires,Villa Urquiza,1,a,1,,543.69,139,186,192,77,22.00,20.00,623
2026-08-20,buenos-aires,Villa Urquiza,1,a,2,543.69,630.23,167,221,206,92,21.00,14.00,622
2026-08-20,buenos-aires,Villa Urquiza,1,a,3,630.23,738.67,147,197,170,78,16.00,15.00,625
2026-08-20,buenos-aires,Villa Urquiza,1,a,4,738.67,,190,189,142,61,22.00,15.50,618
2026-08-20,buenos-aires,Villa Urquiza,1,f,0,,,122,105,90,37,20.00,14.00,447
2026-08-20,buenos-aires,Villa Urquiza,1,f,1,,630.00,29,31,21,9,18.00,24.00,113
2026-08-20,buenos-aires,Villa Urquiza,1,f,2,630.00,750.00,24,23,31,8,14.00,13.00,121
2026-08-20,buenos-aires,Villa Urquiza,1,f,3,750.00,950.00,27,30,18,12,18.00,13.50,105
2026-08-20,buenos-aires,Villa Urquiza,1,f,4,950.00,,31,21,20,8,29.00,16.50,97
2026-08-20,buenos-aires,Villa Urquiza,1,n,0,,,446,593,517,230,20.00,15.00,1694
2026-08-20,buenos-aires,Villa Urquiza,1,n,1,,517.80,105,139,139,57,22.00,17.00,425
2026-08-20,buenos-aires,Villa Urquiza,1,n,2,517.80,606.90,86,135,142,63,19.00,13.00,417
2026-08-20,buenos-aires,Villa Urquiza,1,n,3,606.90,698.71,116,158,129,60,18.00,15.00,423
2026-08-20,buenos-aires,Villa Urquiza,1,n,4,698.71,,137,160,107,50,20.00,15.00,427
2026-08-20,buenos-aires,Villa Urquiza,1,u,0,,,90,98,104,41,22.00,22.00,371
2026-08-20,buenos-aires,Villa Urquiza,1,u,1,,582.52,27,26,21,8,26.00,30.00,90
2026-08-20,buenos-aires,Villa Urquiza,1,u,2,582.52,660.07,16,25,37,16,13.00,13.00,91
2026-08-20,buenos-aires,Villa Urquiza,1,u,3,660.07,769.23,20,26,26,11,20.00,22.00,90
2026-08-20,buenos-aires,Villa Urquiza,1,u,4,769.23,,25,19,19,6,24.00,21.00,89
2026-08-20,buenos-aires,Villa Urquiza,2,a,0,,,299,355,302,139,22.00,17.00,1050
2026-08-20,buenos-aires,Villa Urquiza,2,a,1,,786.89,70,79,80,35,24.00,17.00,267
2026-08-20,buenos-aires,Villa Urquiza,2,a,2,786.89,980.39,77,90,78,35,22.00,14.50,261
2026-08-20,buenos-aires,Villa Urquiza,2,a,3,980.39,1180.33,79,100,74,37,21.00,13.50,261
2026-08-20,buenos-aires,Villa Urquiza,2,a,4,1180.33,,69,84,69,31,22.00,20.00,256
2026-08-20,buenos-aires,Villa Urquiza,2,f,0,,,46,31,22,7,22.00,21.50,145
2026-08-20,buenos-aires,Villa Urquiza,2,f,1,,947.91,7,7,8,3,22.00,22.50,37
2026-08-20,buenos-aires,Villa Urquiza,2,f,2,947.91,1200.00,14,10,3,2,22.00,16.00,45
2026-08-20,buenos-aires,Villa Urquiza,2,f,3,1200.00,1400.00,11,5,7,0,20.00,22.00,31
2026-08-20,buenos-aires,Villa Urquiza,2,f,4,1400.00,,11,9,4,2,23.00,19.50,29
2026-08-20,buenos-aires,Villa Urquiza,2,n,0,,,209,271,248,112,22.00,17.00,766
2026-08-20,buenos-aires,Villa Urquiza,2,n,1,,763.89,47,52,59,24,26.00,18.00,195
2026-08-20,buenos-aires,Villa Urquiza,2,n,2,763.89,947.71,48,66,62,30,20.00,13.50,190
2026-08-20,buenos-aires,Villa Urquiza,2,n,3,947.71,1124.51,62,77,68,30,22.00,17.50,191
2026-08-20,buenos-aires,Villa Urquiza,2,n,4,1124.51,,52,76,59,28,20.00,17.00,190
2026-08-20,buenos-aires,Villa Urquiza,2,u,0,,,44,53,32,20,17.00,7.00,139
2026-08-20,buenos-aires,Villa Urquiza,2,u,1,,860.93,17,13,2,1,22.00,16.00,35
2026-08-20,buenos-aires,Villa Urquiza,2,u,2,860.93,1059.60,9,14,10,8,17.00,1.50,35
2026-08-20,buenos-aires,Villa Urquiza,2,u,3,1059.60,1230.77,11,13,9,4,16.00,7.00,35
2026-08-20,buenos-aires,Villa Urquiza,2,u,4,1230.77,,6,11,10,6,27.00,9.50,32
2026-08-20,buenos-aires,Villa Urquiza,3,a,0,,,82,87,82,29,23.00,24.50,291
2026-08-20,buenos-aires,Villa Urquiza,3,a,1,,1114.98,26,23,19,2,29.00,33.00,72
2026-08-20,buenos-aires,Villa Urquiza,3,a,2,1114.98,1386.14,20,25,20,9,13.00,19.50,74
2026-08-20,buenos-aires,Villa Urquiza,3,a,3,1386.14,1783.33,18,17,22,7,23.00,32.50,73
2026-08-20,buenos-aires,Villa Urquiza,3,a,4,1783.33,,18,22,21,11,22.00,12.00,71
2026-08-20,buenos-aires,Villa Urquiza,3,f,0,,,6,14,15,9,14.00,8.00,42
2026-08-20,buenos-aires,Villa Urquiza,3,n,0,,,49,51,55,17,25.00,30.00,196
2026-08-20,buenos-aires,Villa Urquiza,3,n,1,,1053.53,16,13,12,1,29.00,37.00,48
2026-08-20,buenos-aires,Villa Urquiza,3,n,2,1053.53,1294.49,12,16,15,5,22.00,32.00,50
2026-08-20,buenos-aires,Villa Urquiza,3,n,3,1294.49,1618.12,13,10,10,2,15.00,46.00,50
2026-08-20,buenos-aires,Villa Urquiza,3,n,4,1618.12,,8,12,18,9,22.00,9.00,48
2026-08-20,buenos-aires,Villa Urquiza,3,u,0,,,27,22,12,3,42.00,31.00,53
2026-08-20,buenos-aires,Villa Urquiza,4,a,0,,,42,42,31,16,30.00,11.00,111
2026-08-20,buenos-aires,Villa Urquiza,4,a,1,,1463.41,9,16,10,8,17.00,10.00,28
2026-08-20,buenos-aires,Villa Urquiza,4,a,2,1463.41,2137.93,7,4,7,2,34.00,34.00,28
2026-08-20,buenos-aires,Villa Urquiza,4,a,3,2137.93,3600.00,14,13,6,3,32.00,7.00,27
2026-08-20,buenos-aires,Villa Urquiza,4,a,4,3600.00,,12,9,7,3,34.00,22.00,27
2026-08-20,buenos-aires,Villa Urquiza,4,f,0,,,5,7,3,2,22.00,14.00,21
2026-08-20,buenos-aires,Villa Urquiza,4,n,0,,,28,30,19,11,31.00,9.00,66
2026-08-20,buenos-aires,Villa Urquiza,4,u,0,,,9,5,9,3,34.00,11.00,24
2026-08-20,buenos-aires,Virreyes,-1,a,0,,,21,23,75,7,28.00,35.00,189
2026-08-20,buenos-aires,Virreyes,0,a,0,,,7,8,31,2,28.00,40.00,69
2026-08-20,buenos-aires,Virreyes,0,n,0,,,1,1,11,0,25.00,42.00,25
2026-08-20,buenos-aires,Virreyes,0,u,0,,,6,7,20,2,31.00,31.00,42
2026-08-20,buenos-aires,Virreyes,1,a,0,,,9,9,32,2,29.00,33.00,81
2026-08-20,buenos-aires,Virreyes,1,a,1,,331.13,2,2,6,0,17.00,29.00,22
2026-08-20,buenos-aires,Virreyes,1,a,2,331.13,364.24,6,6,9,1,31.00,51.00,20
2026-08-20,buenos-aires,Virreyes,1,a,3,364.24,393.44,1,1,14,1,31.00,31.00,23
2026-08-20,buenos-aires,Virreyes,1,n,0,,,2,1,27,0,29.00,31.00,62
2026-08-20,buenos-aires,Virreyes,2,a,0,,,3,2,9,1,22.00,44.00,33
2026-08-20,buenos-aires,Virreyes,2,n,0,,,3,2,7,1,22.00,44.00,24
2026-08-20,buenos-aires,Zárate,-1,a,0,,,6,43,86,8,31.00,35.50,155
2026-08-20,buenos-aires,Zárate,0,a,0,,,1,6,14,1,24.00,26.00,20
2026-08-20,buenos-aires,Zárate,1,a,0,,,5,20,20,4,30.00,30.50,52
2026-08-20,buenos-aires,Zárate,1,n,0,,,0,0,11,0,32.00,36.00,29
2026-08-20,buenos-aires,Zárate,2,a,0,,,0,13,33,2,33.00,42.00,52
2026-08-20,buenos-aires,Zárate,2,n,0,,,0,0,18,0,28.00,42.00,31
2026-08-20,warsaw,ALL,-1,a,0,,,7342,7303,6623,2145,25.00,24.00,19113
2026-08-20,warsaw,ALL,0,a,0,,,997,1249,1179,478,20.00,19.00,3267
2026-08-20,warsaw,ALL,1,a,0,,,3438,3683,3432,1131,24.00,24.00,9763
2026-08-20,warsaw,ALL,2,a,0,,,2097,1840,1591,441,28.00,27.00,4750
2026-08-20,warsaw,ALL,3,a,0,,,663,464,344,83,31.00,31.00,1117
2026-08-20,warsaw,ALL,4,a,0,,,147,67,77,12,31.00,32.00,216
2026-08-20,warsaw,Bemowo,-1,a,0,,,274,329,283,112,20.00,19.00,852
2026-08-20,warsaw,Bemowo,0,a,0,,,30,43,40,17,15.00,15.50,112
2026-08-20,warsaw,Bemowo,0,a,1,,651.22,3,8,13,5,15.00,18.00,29
2026-08-20,warsaw,Bemowo,0,a,2,651.22,686.93,3,5,6,2,12.00,14.50,26
2026-08-20,warsaw,Bemowo,0,a,3,686.93,749.42,11,18,11,8,11.00,11.00,29
2026-08-20,warsaw,Bemowo,0,a,4,749.42,,13,12,10,2,26.00,25.00,28
2026-08-20,warsaw,Bemowo,0,f,0,,,30,43,39,17,15.00,15.00,111
2026-08-20,warsaw,Bemowo,0,f,1,,656.26,3,8,12,5,15.00,17.00,28
2026-08-20,warsaw,Bemowo,0,f,2,656.26,686.93,3,5,6,2,12.00,14.50,26
2026-08-20,warsaw,Bemowo,0,f,3,686.93,750.55,17,23,11,8,15.00,11.00,35
2026-08-20,warsaw,Bemowo,0,f,4,750.55,,7,7,10,2,22.00,25.00,22
2026-08-20,warsaw,Bemowo,1,a,0,,,156,192,162,68,19.00,18.00,521
2026-08-20,warsaw,Bemowo,1,a,1,,786.38,38,41,38,11,18.00,22.00,138
2026-08-20,warsaw,Bemowo,1,a,2,786.38,851.84,20,38,40,23,14.00,14.00,126
2026-08-20,warsaw,Bemowo,1,a,3,851.84,938.19,50,65,51,26,19.00,16.00,146
2026-08-20,warsaw,Bemowo,1,a,4,938.19,,48,48,33,8,31.00,31.00,111
2026-08-20,warsaw,Bemowo,1,f,0,,,152,191,161,68,19.00,18.00,510
2026-08-20,warsaw,Bemowo,1,f,1,,786.38,36,40,38,11,20.00,22.00,132
2026-08-20,warsaw,Bemowo,1,f,2,786.38,854.06,20,39,44,24,14.00,15.50,128
2026-08-20,warsaw,Bemowo,1,f,3,854.06,938.19,49,64,47,25,19.00,14.00,142
2026-08-20,warsaw,Bemowo,1,f,4,938.19,,47,48,32,8,31.00,31.00,108
2026-08-20,warsaw,Bemowo,2,a,0,,,77,84,75,25,23.00,22.00,197
2026-08-20,warsaw,Bemowo,2,a,1,,1018.60,16,17,17,6,19.00,19.00,49
2026-08-20,warsaw,Bemowo,2,a,2,1018.60,1142.33,20,26,19,11,22.00,11.00,52
2026-08-20,warsaw,Bemowo,2,a,3,1142.33,1233.69,17,19,17,5,31.00,31.00,39
2026-08-20,warsaw,Bemowo,2,a,4,1233.69,,24,22,22,3,31.00,31.00,57
2026-08-20,warsaw,Bemowo,2,f,0,,,74,79,69,23,25.00,22.00,186
2026-08-20,warsaw,Bemowo,2,f,1,,1016.62,13,15,16,6,19.00,20.00,44
2026-08-20,warsaw,Bemowo,2,f,2,1016.62,1142.33,21,25,18,10,23.00,10.50,51
2026-08-20,warsaw,Bemowo,2,f,3,1142.33,1236.84,17,18,16,4,28.00,29.50,38
2026-08-20,warsaw,Bemowo,2,f,4,1236.84,,23,21,19,3,31.00,31.00,53
2026-08-20,warsaw,Białołęka,-1,a,0,,,239,273,230,84,24.00,23.00,689
2026-08-20,warsaw,Białołęka,0,a,0,,,32,40,32,14,23.00,18.50,110
2026-08-20,warsaw,Białołęka,0,a,1,,602.05,5,10,16,8,16.00,16.50,35
2026-08-20,warsaw,Białołęka,0,a,2,602.05,657.46,5,6,6,2,24.00,37.00,25
2026-08-20,warsaw,Białołęka,0,a,3,657.46,696.94,11,13,4,2,25.00,19.50,27
2026-08-20,warsaw,Białołęka,0,a,4,696.94,,11,11,6,2,31.00,18.00,23
2026-08-20,warsaw,Białołęka,0,f,0,,,32,40,32,14,23.00,18.50,110
2026-08-20,warsaw,Białołęka,0,f,1,,602.05,5,10,16,8,16.00,16.50,35
2026-08-20,warsaw,Białołęka,0,f,2,602.05,657.46,5,6,6,2,24.00,37.00,25
2026-08-20,warsaw,Białołęka,0,f,3,657.46,696.94,11,13,4,2,25.00,19.50,27
2026-08-20,warsaw,Białołęka,0,f,4,696.94,,11,11,6,2,31.00,18.00,23
2026-08-20,warsaw,Białołęka,1,a,0,,,142,163,149,49,24.00,27.00,415
2026-08-20,warsaw,Białołęka,1,a,1,,689.09,23,32,35,15,18.00,27.00,97
2026-08-20,warsaw,Białołęka,1,a,2,689.09,761.63,40,47,36,12,21.00,22.50,112
2026-08-20,warsaw,Białołęka,1,a,3,761.63,828.32,33,35,32,8,28.00,31.00,94
2026-08-20,warsaw,Białołęka,1,a,4,828.32,,46,49,46,14,30.00,25.50,112
2026-08-20,warsaw,Białołęka,1,f,0,,,139,160,147,48,24.00,27.00,405
2026-08-20,warsaw,Białołęka,1,f,1,,691.24,22,30,34,14,20.00,27.00,93
2026-08-20,warsaw,Białołęka,1,f,2,691.24,763.01,39,46,35,12,22.00,22.00,107
2026-08-20,warsaw,Białołęka,1,f,3,763.01,828.43,33,35,32,8,28.00,31.00,95
2026-08-20,warsaw,Białołęka,1,f,4,828.43,,45,49,46,14,30.00,25.50,110
2026-08-20,warsaw,Białołęka,2,a,0,,,56,62,43,18,23.00,17.00,140
2026-08-20,warsaw,Białołęka,2,a,1,,885.15,13,18,18,9,17.00,15.50,41
2026-08-20,warsaw,Białołęka,2,a,2,885.15,984.39,12,15,10,5,21.00,7.50,38
2026-08-20,warsaw,Białołęka,2,a,3,984.39,1084.66,16,17,11,3,29.00,22.00,36
2026-08-20,warsaw,Białołęka,2,a,4,1084.66,,15,12,4,1,31.00,30.50,25
2026-08-20,warsaw,Białołęka,2,f,0,,,54,58,40,15,24.00,19.00,133
2026-08-20,warsaw,Białołęka,2,f,1,,885.15,13,15,15,6,17.00,18.00,38
2026-08-20,warsaw,Białołęka,2,f,2,885.15,976.19,12,15,10,5,23.00,7.50,36
2026-08-20,warsaw,Białołęka,2,f,3,976.19,1084.66,15,16,11,3,29.00,22.00,34
2026-08-20,warsaw,Białołęka,2,f,4,1084.66,,14,12,4,1,31.00,30.50,25
2026-08-20,warsaw,Białołęka,3,a,0,,,8,8,5,3,20.00,17.00,20
2026-08-20,warsaw,Bielany,-1,a,0,,,238,277,259,97,22.00,22.00,723
2026-08-20,warsaw,Bielany,0,a,0,,,40,69,69,33,17.00,19.00,173
2026-08-20,warsaw,Bielany,0,a,1,,589.72,9,19,16,11,14.00,8.50,44
2026-08-20,warsaw,Bielany,0,a,2,589.72,670.13,14,20,16,6,17.00,21.00,49
2026-08-20,warsaw,Bielany,0,a,3,670.13,722.64,7,13,22,9,14.00,20.50,43
2026-08-20,warsaw,Bielany,0,a,4,722.64,,10,17,15,7,25.00,25.00,37
2026-08-20,warsaw,Bielany,0,f,0,,,40,69,69,33,17.00,19.00,171
2026-08-20,warsaw,Bielany,0,f,1,,589.72,9,19,16,11,14.00,8.50,44
2026-08-20,warsaw,Bielany,0,f,2,589.72,670.13,14,20,16,6,17.00,21.00,48
2026-08-20,warsaw,Bielany,0,f,3,670.13,722.64,7,13,22,9,14.00,20.50,43
2026-08-20,warsaw,Bielany,0,f,4,722.64,,10,17,15,7,25.00,25.00,36
2026-08-20,warsaw,Bielany,1,a,0,,,121,131,126,42,24.00,23.50,365
2026-08-20,warsaw,Bielany,1,a,1,,760.65,29,30,34,10,23.00,27.50,91
2026-08-20,warsaw,Bielany,1,a,2,760.65,823.02,20,29,32,14,16.00,16.50,89
2026-08-20,warsaw,Bielany,1,a,3,823.02,929.76,28,32,35,10,19.00,23.00,96
2026-08-20,warsaw,Bielany,1,a,4,929.76,,44,40,25,8,30.00,30.00,89
2026-08-20,warsaw,Bielany,1,f,0,,,119,129,123,42,24.00,23.00,357
2026-08-20,warsaw,Bielany,1,f,1,,763.16,28,29,33,10,24.00,27.00,89
2026-08-20,warsaw,Bielany,1,f,2,763.16,824.29,20,29,31,14,16.00,16.00,89
2026-08-20,warsaw,Bielany,1,f,3,824.29,927.03,28,32,34,10,21.00,22.00,92
2026-08-20,warsaw,Bielany,1,f,4,927.03,,43,39,25,8,30.00,30.00,87
2026-08-20,warsaw,Bielany,2,a,0,,,68,70,57,21,26.00,23.00,166
2026-08-20,warsaw,Bielany,2,a,1,,911.38,17,18,16,5,22.00,22.00,50
2026-08-20,warsaw,Bielany,2,a,2,911.38,1046.42,18,21,19,9,29.00,21.00,43
2026-08-20,warsaw,Bielany,2,a,3,1046.42,1292.13,22,22,12,4,27.00,25.00,43
2026-08-20,warsaw,Bielany,2,a,4,1292.13,,11,9,10,3,20.00,29.50,30
2026-08-20,warsaw,Bielany,2,f,0,,,63,66,53,20,26.00,22.00,153
2026-08-20,warsaw,Bielany,2,f,1,,901.91,15,16,16,5,22.00,22.00,46
2026-08-20,warsaw,Bielany,2,f,2,901.91,1046.42,19,22,17,8,30.00,21.00,40
2026-08-20,warsaw,Bielany,2,f,3,1046.42,1292.13,19,20,11,4,26.00,24.00,41
2026-08-20,warsaw,Bielany,2,f,4,1292.13,,10,8,9,3,20.00,30.00,26
2026-08-20,warsaw,gmina Jabłonna,-1,a,0,,,9,11,5,3,17.00,10.00,30
2026-08-20,warsaw,gmina Lesznowola,-1,a,0,,,17,24,30,10,18.00,18.00,71
2026-08-20,warsaw,gmina Lesznowola,1,a,0,,,8,12,17,5,19.00,16.00,41
2026-08-20,warsaw,gmina Lesznowola,1,f,0,,,8,12,17,5,19.00,16.00,41
2026-08-20,warsaw,gmina Lesznowola,2,a,0,,,8,11,10,5,15.00,14.50,21
2026-08-20,warsaw,gmina Lesznowola,2,f,0,,,8,11,10,5,15.00,14.50,21
2026-08-20,warsaw,gmina Raszyn,-1,a,0,,,9,10,9,2,30.00,30.00,24
2026-08-20,warsaw,gmina Stare Babice,-1,a,0,,,11,8,5,0,25.00,28.00,25
2026-08-20,warsaw,gmina Stare Babice,1,a,0,,,9,7,4,0,20.00,26.50,22
2026-08-20,warsaw,gmina Stare Babice,1,f,0,,,9,7,4,0,20.00,26.50,22
2026-08-20,warsaw,Grodzisk Mazowiecki,-1,a,0,,,21,23,26,8,24.00,24.50,65
2026-08-20,warsaw,Grodzisk Mazowiecki,1,a,0,,,13,13,15,4,30.00,23.00,36
2026-08-20,warsaw,Grodzisk Mazowiecki,1,f,0,,,13,13,15,4,30.00,23.00,36
2026-08-20,warsaw,Grójec,-1,a,0,,,15,15,9,3,18.00,28.00,45
2026-08-20,warsaw,Grójec,1,a,0,,,10,9,7,1,19.00,31.00,33
2026-08-20,warsaw,Grójec,1,f,0,,,10,9,7,1,18.00,31.00,32
2026-08-20,warsaw,Konstancin-Jeziorna,-1,a,0,,,13,7,5,0,23.00,27.00,30
2026-08-20,warsaw,Legionowo,-1,a,0,,,13,15,21,5,24.00,29.00,53
2026-08-20,warsaw,Legionowo,1,a,0,,,3,4,10,2,18.00,25.50,25
2026-08-20,warsaw,Legionowo,1,f,0,,,3,4,9,2,18.00,20.00,25
2026-08-20,warsaw,Marki,-1,a,0,,,36,29,20,7,31.00,16.50,70
2026-08-20,warsaw,Marki,1,a,0,,,18,14,6,2,32.00,24.00,27
2026-08-20,warsaw,Marki,1,f,0,,,17,14,6,2,32.00,24.00,26
2026-08-20,warsaw,Marki,2,a,0,,,10,8,9,3,28.00,21.00,27
2026-08-20,warsaw,Marki,2,f,0,,,10,8,9,3,28.00,21.00,27
2026-08-20,warsaw,Mińsk Mazowiecki,-1,a,0,,,19,17,11,2,31.00,31.00,42
2026-08-20,warsaw,Mińsk Mazowiecki,1,a,0,,,11,12,11,2,31.00,31.00,29
2026-08-20,warsaw,Mińsk Mazowiecki,1,f,0,,,9,11,11,2,31.00,31.00,27
2026-08-20,warsaw,Mokotów,-1,a,0,,,1389,1321,1192,397,26.00,25.00,3472
2026-08-20,warsaw,Mokotów,0,a,0,,,134,181,183,80,19.00,19.00,501
2026-08-20,warsaw,Mokotów,0,a,1,,643.33,32,42,46,22,13.00,15.50,139
2026-08-20,warsaw,Mokotów,0,a,2,643.33,705.03,26,38,39,17,21.00,17.00,109
2026-08-20,warsaw,Mokotów,0,a,3,705.03,782.26,27,39,52,19,18.00,21.50,119
2026-08-20,warsaw,Mokotów,0,a,4,782.26,,49,62,46,22,23.00,19.00,134
2026-08-20,warsaw,Mokotów,0,f,0,,,134,180,180,79,19.00,18.50,493
2026-08-20,warsaw,Mokotów,0,f,1,,643.33,32,41,45,21,13.00,17.00,135
2026-08-20,warsaw,Mokotów,0,f,2,643.33,705.03,26,38,39,17,21.00,17.00,109
2026-08-20,warsaw,Mokotów,0,f,3,705.03,782.26,27,39,50,19,18.00,20.50,116
2026-08-20,warsaw,Mokotów,0,f,4,782.26,,49,62,46,22,23.00,19.00,133
2026-08-20,warsaw,Mokotów,1,a,0,,,613,632,558,197,24.00,23.50,1631
2026-08-20,warsaw,Mokotów,1,a,1,,857.77,111,157,148,67,18.00,17.50,433
2026-08-20,warsaw,Mokotów,1,a,2,857.77,975.66,141,169,161,63,23.00,21.00,426
2026-08-20,warsaw,Mokotów,1,a,3,975.66,1115.95,169,160,127,37,29.00,30.00,395
2026-08-20,warsaw,Mokotów,1,a,4,1115.95,,192,146,122,30,31.00,31.00,376
2026-08-20,warsaw,Mokotów,1,f,0,,,608,625,554,194,25.00,24.00,1603
2026-08-20,warsaw,Mokotów,1,f,1,,857.91,111,157,151,67,18.00,18.00,427
2026-08-20,warsaw,Mokotów,1,f,2,857.91,976.19,142,168,155,61,23.00,20.00,420
2026-08-20,warsaw,Mokotów,1,f,3,976.19,1115.72,168,158,126,36,30.00,30.00,389
2026-08-20,warsaw,Mokotów,1,f,4,1115.72,,187,142,122,30,31.00,31.00,366
2026-08-20,warsaw,Mokotów,2,a,0,,,415,367,347,93,28.00,27.00,988
2026-08-20,warsaw,Mokotów,2,a,1,,1185.90,78,89,100,31,25.00,25.00,259
2026-08-20,warsaw,Mokotów,2,a,2,1185.90,1474.29,108,108,100,28,27.00,26.00,281
2026-08-20,warsaw,Mokotów,2,a,3,1474.29,1809.36,126,100,77,20,30.00,30.00,248
2026-08-20,warsaw,Mokotów,2,a,4,1809.36,,103,70,70,14,31.00,30.50,200
2026-08-20,warsaw,Mokotów,2,f,0,,,397,350,335,90,28.00,27.00,929
2026-08-20,warsaw,Mokotów,2,f,1,,1179.57,77,87,88,29,24.00,24.00,242
2026-08-20,warsaw,Mokotów,2,f,2,1179.57,1474.03,88,89,105,28,26.00,25.00,259
2026-08-20,warsaw,Mokotów,2,f,3,1474.03,1789.68,132,109,76,20,30.00,29.50,245
2026-08-20,warsaw,Mokotów,2,f,4,1789.68,,100,65,66,13,31.00,30.50,183
2026-08-20,warsaw,Mokotów,2,n,0,,,15,14,11,3,26.00,32.00,51
2026-08-20,warsaw,Mokotów,3,a,0,,,181,120,91,24,31.00,31.00,300
